ticket_id,customer_id,category,priority,created_at,resolved_at,resolution_hours,satisfaction_score,agent_name,channel,description
TKT-00686,CUST-441,Feature Request,Low,2024-03-27T02:31:25Z,2024-03-27T13:31:25Z,11.0,,Lisa Hensley,phone,To receive education level.
TKT-00687,CUST-108,Performance,Medium,2024-03-16T23:57:55Z,2024-03-17T23:57:55Z,24.0,,Gina Moore,portal,Support request: Police two everybody interview.. Email jonathan14@example.org for details.
TKT-00688,CUST-068,Technical,High,2024-03-17T07:00:09Z,,,,Dylan Miller,portal,Century shoulder despite poor.
TKT-00689,CUST-245,Technical,Low,2024-03-26T09:45:45Z,,,,Monica Herrera,portal,Resource billion authority number economy knowledge.
TKT-00690,CUST-347,Billing,High,2024-03-30T22:43:36Z,2024-03-31T13:43:36Z,15.0,9.0,Gabrielle Davis,email,Chance policy usually professor entire record toward.
TKT-00691,CUST-247,Performance,Medium,2024-03-12T05:08:06Z,2024-03-13T00:08:06Z,19.0,10.0,Noah Rhodes,chat,About remain side long identify road speech.
TKT-00692,CUST-171,Feature Request,Critical,2024-03-04T10:42:56Z,2024-03-07T08:42:56Z,70.0,5.0,Angie Henderson,email,Music about west stand.
TKT-00693,CUST-036,Performance,Low,2024-03-19T22:57:29Z,2024-03-22T09:57:29Z,59.0,9.0,Gina Moore,portal,Building movement yard four field area young.
TKT-00694,CUST-018,Feature Request,Low,2024-03-25T02:09:29Z,2024-03-25T03:09:29Z,1.0,6.0,Monica Herrera,phone,Half table future subject.
TKT-00695,CUST-147,Integration,Medium,2024-03-09T03:23:39Z,2024-03-09T23:23:39Z,20.0,5.0,Michele Williams,portal,Possible computer always his course.
TKT-00696,CUST-335,Account,Medium,2024-03-27T13:42:28Z,2024-03-29T15:42:28Z,50.0,5.0,Allison Hill,email,To piece grow be plan same.
TKT-00697,CUST-076,Security,Medium,2024-03-15T04:37:46Z,2024-03-16T05:37:46Z,25.0,4.0,Gina Moore,chat,Along agent you draw.
TKT-00698,CUST-380,Billing,Medium,2024-03-13T02:11:33Z,2024-03-15T01:11:33Z,47.0,2.0,Daniel Wagner,portal,As music film move strong last.
TKT-00699,CUST-478,Account,Medium,2024-03-30T04:41:34Z,2024-04-01T16:41:34Z,60.0,4.0,Lisa Hensley,chat,Support request: Already argue skin.
TKT-00700,CUST-093,Onboarding,Low,2024-03-04T11:09:16Z,2024-03-06T17:09:16Z,54.0,1.0,Dylan Miller,email,If deep president.
