ticket_id,customer_id,category,priority,created_at,resolved_at,resolution_hours,satisfaction_score,agent_name,channel,description
TKT-00682,CUST-147,Security,High,2024-01-13T23:14:51Z,2024-01-14T16:14:51Z,17.0,1.0,Angie Henderson,chat,Support request: Garden base certain.
TKT-00683,CUST-120,Performance,High,2024-01-03T10:21:17Z,,,,Noah Rhodes,phone,Study sell include himself.
TKT-00684,CUST-322,Account,Medium,2024-01-25T11:16:47Z,2024-01-28T07:16:47Z,68.0,2.0,Lisa Hensley,portal,Support request: Rise cold official success approach enough.
TKT-00685,CUST-112,Performance,Medium,2024-01-25T07:43:33Z,,,,Monica Herrera,phone,Support request: Apply less live live.
TKT-00686,CUST-046,Performance,High,2024-01-26T23:51:51Z,2024-01-27T09:51:51Z,10.0,5.0,Dylan Miller,phone,Do raise hope enjoy most itself eye.
TKT-00687,CUST-058,Onboarding,Medium,2024-01-25T18:12:21Z,2024-01-28T05:12:21Z,59.0,1.0,Jamie Arnold,chat,High firm morning what best most government.
TKT-00688,CUST-343,Security,Medium,2024-01-16T15:49:48Z,2024-01-19T07:49:48Z,64.0,3.0,Ryan Munoz,phone,Particular present evening establish sort effort.
TKT-00689,CUST-416,Account,Medium,2024-01-16T18:31:55Z,,,,Jamie Arnold,email,Hospital significant see same open crime front real.
TKT-00690,CUST-210,Technical,Medium,2024-01-16T17:11:49Z,2024-01-18T12:11:49Z,43.0,4.0,Cristian Santos,phone,Finish action across attack.
TKT-00691,CUST-080,Feature Request,Low,2024-01-13T11:30:22Z,2024-01-15T15:30:22Z,52.0,3.0,Monica Herrera,chat,Best billion land detail exist cover.
TKT-00692,CUST-311,Integration,Low,2024-01-12T16:06:09Z,2024-01-15T03:06:09Z,59.0,2.0,Michele Williams,chat,People arm order.
TKT-00693,CUST-136,Performance,Medium,2024-01-27T01:48:43Z,2024-01-27T16:48:43Z,15.0,4.0,Gabrielle Davis,portal,Wear point remain build task.
TKT-00694,CUST-481,Security,Critical,2024-01-27T05:16:02Z,,,,Lisa Hensley,email,Heavy shake possible sort.
TKT-00695,CUST-257,Feature Request,Low,2024-01-26T10:14:01Z,2024-01-26T14:14:01Z,4.0,4.0,Gabrielle Davis,chat,Support request: To receive education level.
TKT-00696,CUST-235,Performance,Low,2024-01-21T17:37:35Z,2024-01-23T11:37:35Z,42.0,2.0,Daniel Wagner,chat,Police two everybody interview.
TKT-00697,CUST-239,Integration,Low,2024-01-06T13:50:24Z,2024-01-06T22:50:24Z,9.0,1.0,Ryan Munoz,phone,Either sit everyone artist home you.
TKT-00698,CUST-393,Account,Low,2024-01-07T07:28:38Z,2024-01-08T19:28:38Z,36.0,,Gina Moore,email,Support request: Western enough key man up.
TKT-00699,CUST-268,Security,Low,2024-01-29T02:02:11Z,2024-01-31T15:02:11Z,61.0,3.0,Monica Herrera,email,Hotel population board music issue pass blood kid.
TKT-00700,CUST-265,Technical,Low,2024-01-24T10:44:27Z,,,,Lisa Hensley,email,Billion authority number economy knowledge.
